Sky Reference Number - Outlet,Total Weighting,Territory Code
130166400004,15,20
130171400004,10,38
130173600004,30,44
130175800004,47,30
130176700004,35,40
130181500004,0,38
130181700004,30,3
130182200004,0,34
130182500004,27,39
130185100004,15,28
130187800004,15,42
130188600004,10,41
130193000004,30,41
130193700004,20,2
130194200004,10,34
130200000004,30,2
130205500004,30,26
130207100004,20,22
130208400004,30,19
130209400004,10,37
130211500004,20,18
130213900004,20,11
130214400004,25,34
130218700004,40,43
130219000004,40,40
130219200004,40,33
130219600004,9999,2
130220200004,30,11
130220400004,20,18
130222500004,30,6
130222800004,35,37
130222900004,20,28
130224600004,25,13
130225500004,30,1
130227700004,10,9
130228000004,20,28
130228800004,25,7
130229600004,32,38
130229900004,25,34
130230600004,30,2
130232000004,20,4
130232800004,10,36
130233300004,7,35
130233700004,25,39
130236900004,30,35
130242600004,20,11
130243600004,20,2
130244200004,10,37
130249600004,37,28
130251100004,15,38
130251500004,47,37
130259200004,37,26
130259600004,25,11
130263300004,30,20
130264400004,30,3
130266400004,20,33
130266800004,40,36
130267900004,17,1
130269500004,15,41
130269600004,30,30
130273900004,20,6
130286000004,25,33
130305900004,25,21
130310900004,10,7
130311700004,10,8
130314500004,30,34
130314700004,40,36
130315300004,20,8
130318600004,40,40
130319000004,25,39
130320100004,30,34
130321900004,10,25
130329300004,25,43
130330000004,25,38
130337900004,30,30
130341700004,30,35
130360700004,5,23
130365100004,20,7
130365500004,10,8
130367400004,0,40
130369300004,20,9
130372000004,25,32
130373600004,0,13
130374400004,25,11
130375100004,7,6
130375600004,12,33
130377600004,10,13
130382900004,10,4
130383100004,20,20
130389000004,30,37
130391100004,30,38
130392500004,30,39
130392800004,20,20
130393600004,20,8
130394500004,7,18
130395300004,17,25
130397300004,40,31
130398100004,30,31
130401200004,10,39
130404400004,15,23
130412000004,25,20
130418000004,5,17
130423400004,10,26
130426900004,25,41
130432800004,30,6
130433100004,10,21
130446700004,0,25
130449600004,7,19
130451700004,20,43
130462300004,37,37
130462800004,20,36
130464000004,20,39
130465000004,0,41
130466000004,30,37
130467300004,35,15
130467800004,17,33
130468100004,30,34
130468600004,20,35
130469100004,0,32
130471500004,35,8
130472200004,30,12
130475700004,17,1
130480500004,0,23
130485000004,20,27
130485700004,20,39
130490500004,30,1
130495400004,40,42
130495700004,20,44
130495800004,35,36
130495900004,12,25
130497600004,30,27
130497900004,30,28
130498200004,20,20
130499100004,40,37
130499900004,25,6
130502000004,30,38
130502400004,20,16
130502600004,25,19
130502800004,20,41
130503300004,0,44
130503500004,0,34
130503800004,40,23
130504200004,25,39
130505400004,25,44
130506000004,0,10
130507000004,20,40
130508100004,10,30
130509300004,30,23
130511600004,30,20
130512000004,35,40
130513600004,20,8
130515400004,30,37
130516700004,10,8
130517100004,25,40
130520200004,35,43
130520700004,30,8
130523000004,25,23
130525600004,25,34
130525800004,17,20
130526100004,25,44
130528400004,37,32
130528600004,35,36
130529600004,10,33
130530700004,30,44
130531000004,10,31
130531100004,40,22
130532000004,10,6
130532700004,25,35
130544900004,20,42
130565200004,10,28
130566700004,10,2
130567100004,20,8
130575100004,10,1
130576500004,30,28
130577200004,0,41
130577900004,5,38
130583000004,20,17
130583700004,20,26
130584100004,5,3
130587000004,10,29
130592400004,37,29
130593500004,0,44
130593600004,25,40
130594000004,30,21
130594300004,20,2
130596900004,25,22
130597900004,25,43
130598300004,30,40
130598500004,15,24
130599200004,32,15
130600000004,0,16
130600300004,17,33
130601000004,25,22
130601900004,0,12
130602500004,15,22
130604200004,20,24
130604400004,30,20
130605600004,37,15
130607800004,30,29
130608300004,0,5
130608800004,30,38
130609100004,20,18
130610000004,25,36
130610400004,25,20
130611100004,10,1
130613800004,10,8
130614000004,10,38
130614300004,25,38
130614700004,20,37
130615700004,0,8
130616900004,30,8
130617200004,10,36
130617300004,20,3
130619100004,37,39
130619700004,30,8
130622200004,32,30
130622700004,30,33
130623900004,35,32
130626600004,30,36
130627000004,30,7
130627300004,40,14
130627400004,30,32
130628600004,25,18
130629800004,10,17
130630600004,10,2
130631000004,30,34
130631700004,7,26
130631900004,10,37
130632700004,35,15
130633700004,20,33
130635200004,10,21
130636400004,10,31
130642600004,30,4
130643100004,30,43
130653600004,30,34
130665500004,20,25
130666200004,10,23
130678500004,20,34
130678800004,20,14
130679000004,25,7
130679200004,25,22
130683300004,30,44
130683800004,37,15
130684400004,15,44
130684800004,20,30
130689100004,25,17
130690900004,32,23
130691400004,37,32
130691700004,30,37
130691900004,25,37
130692300004,17,16
130694900004,30,8
130695100004,25,17
130695300004,10,8
130695500004,30,44
130696000004,10,28
130696600004,32,33
130696700004,25,26
130698300004,32,38
130699100004,32,34
130699700004,30,4
130699900004,30,14
130700000004,10,36
130702200004,15,41
130703100004,0,38
130704200004,30,42
130706400004,37,32
130706500004,10,38
130708200004,25,29
130708800004,20,29
130710800004,30,33
130713600004,35,33
130716400004,30,23
130716700004,25,23
130718000004,5,44
130721200004,10,2
130724300004,25,8
130728200004,40,11
130729200004,25,36
130729400004,30,36
130729700004,30,44
130730500004,30,20
130730800004,30,21
130742500004,17,1
130743100004,25,43
130743800004,20,11
130744100004,20,1
130744700004,37,1
130747800004,30,44
130748400004,30,35
130752800004,25,19
130753400004,30,23
130753900004,30,23
130756500004,30,44
130757200004,27,27
130760400004,40,4
130762200004,20,31
130765400004,25,39
130767100004,30,34
130769300004,30,20
130769800004,37,36
130771700004,30,20
130773100004,30,32
130776000004,30,23
130777700004,0,17
130778800004,10,36
130780000004,30,36
130780100004,47,25
130782600004,30,9
130782800004,10,13
130785200004,30,37
130785500004,30,1
130786300004,25,17
130786400004,20,21
130788000004,10,28
130788600004,35,40
130789000004,25,36
130791300004,10,28
130791700004,20,26
130793700004,47,38
130794100004,32,38
130795700004,5,39
130797200004,10,39
130797800004,10,39
130803500004,0,10
130804100004,30,31
130806300004,7,36
130811900004,20,39
130815100004,15,25
130829900004,30,12
130830600004,30,36
130834000004,0,29
130836100004,10,3
130841100004,20,39
130842200004,20,11
130843900004,30,1
130847100004,15,42
130847800004,15,35
130847900004,12,35
130850100004,30,24
130850300004,10,31
130850900004,25,37
130851400004,10,7
130852900004,30,25
130853700004,17,8
130854600004,25,8
130856100004,25,32
130856600004,30,29
130863600004,37,1
130864300004,20,12
130869800004,25,23
130874100004,25,44
130874600004,17,21
130876800004,20,28
130882000004,20,8
130888100004,25,3
130889400004,5,37
130893100004,10,37
130903700004,9999,3
130907500004,30,14
130920300004,0,13
130922000004,30,25
130924000004,15,27
130926000004,7,34
130927200004,35,16
130927400004,30,2
130927500004,32,34
130928200004,37,32
130928800004,10,8
130930200004,25,15
130942100004,25,39
130943600004,25,19
130945200004,25,20
130945800004,25,8
130948400004,47,8
130949300004,30,23
130951700004,32,33
130952500004,25,43
130953400004,25,7
130954400004,40,22
130955600004,25,11
130958500004,25,43
130959000004,25,23
130959100004,20,31
130959400004,10,31
130963400004,7,34
130971800004,25,29
130973000004,25,36
130982300004,30,17
130982700004,25,20
130989500004,20,28
130992500004,20,2
130992800004,25,31
130993100004,40,8
130996400004,0,11
131002100004,40,38
131004200004,0,34
131011200004,20,2
131021700004,30,33
131021800004,20,25
131022300004,37,16
131023500004,25,6
131024400004,25,22
131024700004,40,20
131026600004,5,23
131027000004,25,21
131027900004,25,23
131033200004,10,36
131033600004,30,29
131035600004,20,20
131035900004,25,21
131040800004,10,36
131042100004,35,34
131042600004,40,34
131045300004,42,35
131045500004,10,15
131045700004,10,20
131047100004,0,35
131047600004,5,20
131048100004,27,34
131048800004,25,8
131049300004,25,35
131049700004,24,24
131050100004,20,31
131050500004,20,31
131053100004,20,28
131054800004,30,21
131056100004,20,3
131057000004,30,12
131058200004,25,8
131059100004,25,34
131060500004,10,37
131062800004,30,37
131063200004,30,37
131065800004,25,21
131066200004,30,1
131072000004,10,1
131072400004,25,31
131080700004,25,33
131082100004,40,17
131086000004,0,28
131089700004,25,7
131095200004,20,12
131096200004,25,43
131097400004,25,22
131099400004,25,11
131104700004,15,7
131111300004,9,11
131116000004,10,4
131116300004,20,36
131117400004,0,7
131120300004,20,20
131124900004,25,39
131127000004,10,38
131127700004,44,36
131128100004,30,36
131130600004,30,8
131131500004,0,23
131132400004,40,20
131134700004,20,36
131135100004,40,36
131137400004,30,39
131137800004,7,19
131138100004,15,18
131140100004,10,6
131141400004,30,40
131144900004,0,7
131148500004,10,41
131150900004,30,32
131151500004,10,10
131164000004,25,26
131169000004,25,36
131169400004,25,35
131175100004,5,41
131175400004,25,17
131177300004,25,21
131178600004,0,44
131180600004,30,38
131183700004,0,24
131184100004,25,29
131201400004,40,17
131203200004,15,27
131205800004,40,44
131207700004,37,10
131212900004,15,1
131215800004,10,6
131217300004,35,24
131217600004,5,39
131218100004,25,37
131219800004,37,1
131221700004,10,28
131224400004,30,3
131225500004,30,3
131230100004,35,33
131238900004,20,38
131243000004,15,5
131243500004,25,37
131243700004,30,6
131245500004,5,26
131245800004,5,41
131258800004,25,20
131265000004,37,38
131266300004,30,39
131273000004,30,34
131273200004,30,38
131273800004,20,44
131298200004,12,43
131299100004,20,28
131302700004,47,38
131304300004,25,28
131308400004,7,21
131308900004,10,38
131311300004,10,10
131312100004,40,8
131316400004,35,36
131316500004,20,37
131319400004,20,41
131322100004,30,37
131322500004,20,6
131322700004,10,32
131327400004,10,40
131330100004,30,3
131330200004,30,29
131331400004,10,22
131332000004,30,34
131333700004,15,29
131334600004,15,33
131335700004,30,35
131336500004,10,14
131341500004,35,37
131362800004,20,26
131365800004,30,44
131370200004,30,23
131371000004,9999,2
131371900004,20,2
131375800004,25,15
131381700004,30,39
131382100004,35,22
131382800004,30,31
131389900004,30,25
131395600004,30,25
131396500004,30,41
131397100004,37,37
131398100004,20,13
131398400004,10,2
131403200004,0,21
131404200004,7,39
131409700004,30,39
131412500004,30,35
131413300004,30,25
131415200004,30,28
131417000004,30,43
131419200004,25,24
131426000004,30,31
131428000004,30,25
131429900004,0,21
131433200004,30,32
131433600004,30,4
131435800004,20,28
131440100004,20,3
131441800004,20,41
131444700004,10,6
131444900004,30,35
131450200004,25,30
131456400004,20,5
131457100004,30,8
131459000004,30,5
131459400004,20,18
131460800004,0,26
131460900004,15,14
131465100004,30,25
131466000004,25,44
131472400004,15,23
131472500004,30,8
131474400004,25,31
131475800004,37,36
131477000004,40,23
131477800004,40,19
131481100004,30,30
131485400004,20,23
131486400004,30,8
131486800004,15,17
131487100004,30,21
131487800004,10,6
131493000004,25,39
131493600004,20,15
131494000004,37,15
131495200004,35,34
131497500004,25,9
131499000004,0,19
131500500004,0,35
131504300004,17,1
131504900004,20,41
131506600004,25,34
131508300004,10,37
131513900004,0,32
131515100004,30,37
131516700004,30,14
131519300004,25,38
131520800004,25,6
131523000004,25,43
131524200004,25,43
131530900004,30,21
131533900004,30,39
131535400004,20,7
131536700004,0,43
131538100004,30,3
131539100004,25,28
131541500004,0,32
131542000004,10,8
131543600004,0,29
131545000004,0,23
131546100004,30,10
131548100004,2,36
131548300004,25,38
131548600004,30,1
131548800004,10,41
131549000004,30,8
131551300004,20,13
131554100004,0,39
131554500004,0,16
131557700004,30,36
131558000004,10,26
131564300004,20,31
131569400004,35,33
131582400004,0,30
131586400004,27,29
131587700004,40,2
131588400004,10,22
131590200004,30,8
131594300004,30,4
131594700004,25,39
131597200004,20,32
131606500004,30,8
131612400004,20,11
131614700004,20,8
131616200004,25,40
131619200004,0,40
131620100004,20,41
131622800004,20,23
131624600004,0,34
131625100004,5,41
131625800004,20,7
131634700004,10,36
131635700004,30,22
131636200004,20,24
131640900004,20,41
131641100004,0,41
131641300004,30,36
131641900004,20,24
131642800004,20,35
131645500004,20,18
131646900004,17,36
131648200004,30,36
131659400004,22,33
131662900004,30,39
131664000004,20,4
131666500004,0,16
131667700004,0,5
131668200004,30,36
131675300004,30,1
131678800004,0,44
131686300004,10,31
131687500004,20,38
131692800004,20,17
131695300004,30,39
131695600004,20,8
131697300004,27,31
131697900004,10,38
131698900004,20,34
131699200004,10,14
131704100004,10,3
131704700004,20,6
131709400004,20,31
131711900004,30,23
131712500004,25,12
131716400004,30,20
131716800004,30,28
131717500004,30,11
131717900004,30,25
131723300004,10,2
131723900004,30,30
131726300004,15,41
131728000004,10,44
131728200004,20,38
131729800004,27,19
131730000004,30,39
131730800004,25,23
131730900004,5,35
131732600004,30,33
131733000004,20,23
131733300004,30,23
131736800004,10,28
131741600004,42,31
131742000004,25,39
131742400004,10,13
131742600004,20,40
131743100004,25,8
131744500004,25,11
131744800004,20,21
131745500004,15,1
131749400004,10,9
131750800004,37,28
131752800004,10,43
131753100004,17,21
131756100004,15,6
131756500004,0,6
131756600004,0,20
131761200004,0,17
131762000004,0,34
131764400004,20,23
131765900004,40,33
131770500004,30,20
131788300004,30,2
131789200004,30,17
131790700004,10,10
131793100004,20,23
131795000004,0,30
131795700004,10,20
131796900004,10,34
131797700004,27,15
131798600004,40,2
131804000004,40,19
131805000004,20,30
131807500004,5,13
131807900004,30,44
131810000004,30,15
131810200004,30,8
131812500004,30,14
131815200004,7,42
131815800004,30,37
131816100004,10,20
131816500004,32,38
131817500004,15,35
131817800004,30,39
131818700004,32,39
131820300004,30,3
131820500004,27,38
131820700004,35,26
131821100004,25,7
131821700004,25,23
131822000004,25,1
131823500004,25,21
131823700004,0,26
131824300004,20,44
131824400004,15,1
131825000004,7,37
131829300004,10,38
131831700004,10,8
131832500004,30,43
131833400004,30,21
131833800004,0,7
131834800004,30,38
131836900004,30,30
131838300004,37,38
131838700004,5,19
131839700004,30,37
131840800004,0,6
131843000004,25,11
131844400004,10,4
131844600004,40,8
131845000004,20,8
131847000004,20,26
131848200004,10,28
131850500004,20,43
131852100004,20,4
131854900004,30,17
131859500004,25,8
131860100004,25,22
131865300004,40,44
131866900004,30,2
131868600004,20,13
131870800004,20,32
131871800004,0,34
131872000004,30,38
131872800004,12,5
131873300004,30,2
131876300004,40,23
131878000004,25,30
131879800004,20,32
131879900004,30,38
131880600004,25,11
131882100004,0,17
131890300004,0,35
131892500004,20,17
131894600004,20,40
131897600004,30,34
131898600004,15,21
131905900004,37,44
131906600004,15,23
131906700004,37,19
131907100004,20,18
131907500004,27,26
131910900004,25,37
131912100004,15,8
131912400004,5,43
131914000004,30,39
131914400004,30,6
131914800004,30,32
131915000004,15,1
131915200004,25,15
131915500004,30,22
131915600004,47,33
131917300004,40,8
131917700004,30,8
131918500004,20,8
131920800004,10,23
131922700004,20,24
131922800004,20,32
131924400004,25,43
131925200004,10,38
131926400004,37,29
131926800004,30,29
131928600004,25,39
131928900004,10,33
131929000004,37,39
131929300004,0,33
131930500004,10,39
131930900004,0,21
131932900004,20,33
131936600004,37,33
131936800004,20,26
131937400004,35,21
131941200004,40,24
131941600004,30,24
131941700004,20,35
131942400004,30,24
131945100004,25,8
131945500004,20,17
131945700004,20,22
131947700004,30,23
131948500004,30,1
131951200004,17,30
131951800004,5,38
131951900004,20,38
131966900004,25,32
131969700004,10,24
131975900004,32,30
131976900004,25,3
131980400004,10,22
131982300004,30,35
131982700004,25,35
131986700004,25,29
131988000004,32,35
131989100004,25,40
131989900004,5,40
131991100004,15,4
131991600004,17,27
131995800004,0,18
131997300004,30,21
131997700004,30,20
131998900004,20,23
132000200004,20,24
132001300004,25,8
132002100004,10,28
132006300004,10,29
